Timestamp,S,I,R,D
2020-07-04,1.3030052573379146e7,77.90205086075076,44058.30556317816,2546.2190068159503
2020-07-05,1.3030043390180346e7,73.95616796285545,44070.09288048051,2547.5607712132696
2020-07-06,1.3030034674033318e7,70.2109616307538,44081.280709867104,2548.834295185619
2020-07-07,1.3030026400843937e7,66.6560803559474,44091.899976704895,2550.043099004428
2020-07-08,1.30300185475681e7,63.281623637302815,44101.98025872643,2551.190549538295
2020-07-09,1.3030011092211738e7,60.078141981051736,44111.54978602988,2552.279860252989
2020-07-10,1.303000401383081e7,57.036636900790285,44120.63544107902,2553.314091211448
2020-07-11,1.3029997292531306e7,54.1485609174801,44129.26275870328,2554.2961490737825
2020-07-12,1.3029990909568338e7,51.405860150914165,44137.45579889585,2555.228772617734
2020-07-13,1.3029984849028645e7,48.80169755209163,44145.23498692791,2556.114286876302
2020-07-14,1.3029979095410142e7,46.329412656945934,44152.620220387595,2556.954956815688
2020-07-15,1.3029973633379934e7,43.98241759563404,44159.631179780394,2557.753022691326
2020-07-16,1.302996844825275e7,41.75440272472355,44166.28671438691,2558.5106301393216
2020-07-17,1.3029963525990935e7,39.639336627192705,44172.60484226276,2559.229830176453
2020-07-18,1.3029958853204452e7,37.63146611243039,44178.60275023865,2559.912579200173
2020-07-19,1.3029954417150877e7,35.725316216236166,44184.29679392033,2560.5607389886045
2020-07-20,1.3029950205735411e7,33.91569020082016,44189.702497688624,2561.1760767005458
2020-07-21,1.3029946207510872e7,32.19766955480323,44194.834554699395,2561.7602648754664
